Position	t=0	t=10	t=30
-0.5000000000000959	50.0	17.300999644477525	10.04164548772277
-0.49000000000009614	49.99999999999999	17.019239442444448	9.870009531536992
-0.48000000000009635	50.0	16.73652145167986	9.69827299721584
-0.47000000000009656	49.99999999999999	16.45380346091527	9.526536462894686
-0.4600000000000968	50.0	16.171085470150683	9.354799928573536
-0.450000000000097	50.0	15.888367479386094	9.183063394252386
-0.4400000000000972	50.0	15.601795379686674	9.010639542604379
-0.4300000000000974	49.99999999999999	15.314782325399028	8.83813705391368
-0.42000000000009763	49.99999999999999	15.027769271111381	8.665634565222984
-0.41000000000009784	49.99999999999999	14.740756216823737	8.493132076532286
-0.40000000000009805	49.99999999999999	14.4519795368155	8.320320431387977
-0.39000000000009827	50.0	14.160617607485309	8.147055602496826
-0.3800000000000985	50.0	13.869255678155115	7.973790773605674
-0.3700000000000987	50.00000000000001	13.577893748824925	7.800525944714524
-0.3600000000000989	49.99999999999999	13.285521941342504	7.627115916235217
-0.3500000000000991	50.0	12.990809865988211	7.453369405646254
-0.34000000000009933	50.00000000000001	12.696097790633921	7.27962289505729
-0.33000000000009955	50.0	12.40138571527963	7.105876384468326
-0.32000000000009976	49.99999999999999	12.105652329741352	6.932129581023686
-0.3100000000001	49.99999999999999	11.80908868204097	6.758382539505453
-0.3000000000001002	50.0	11.51252503434059	6.584635497987221
-0.2900000000001004	50.00000000000001	11.215802263242487	6.4109252211108565
-0.2800000000001006	50.0	10.917969717523185	6.23747135194756
-0.2700000000001008	50.00000000000001	10.620137171803881	6.064017482784264
-0.26000000000010104	50.0	10.322304626084577	5.890563613620968
-0.25000000000010125	49.999999999999986	10.023523946798857	5.717381339412309
-0.24000000000010147	50.0	9.724738449170838	5.544200445428448
-0.23000000000010168	50.0	9.425826153260457	5.3710442302536325
-0.2200000000001019	50.0	9.126099223895787	5.198046567569332
-0.2100000000001021	50.0	8.826372294531113	5.025048904885029
-0.20000000000010232	50.0	8.526138509131332	4.852058800233356
-0.19000000000010253	50.0	8.225439305763683	4.679075635706577
-0.18000000000010274	49.99999999999999	7.924642126694108	4.506102143089089
-0.17000000000010296	50.0	7.623209044948833	4.333191425148142
-0.16000000000010317	49.99999999999999	7.321775963203558	4.160280707207195
-0.15000000000010338	49.99999999999999	7.019770198023651	3.987420892356183
-0.1400000000001036	50.0	6.7177354314463615	3.814563655300599
-0.1300000000001038	50.0	6.415496495085613	3.6419465069043837
-0.12000000000010402	50.0	6.113305373012944	3.469409480406276
-0.11000000000010424	50.0	5.811471044645217	3.2973112616460134
-0.10000000000010445	50.0	5.510136541336655	3.1256085663603486
-0.09000000000010466	50.00000000000001	5.20935905188305	2.9543466494055686
-0.08000000000010488	50.0	4.910762803729732	2.784522622827323
-0.07000000000010509	50.0	4.614088071322064	2.615889325688774
-0.0600000000001053	49.99999999999999	4.320235730951859	2.448964680332363
-0.050000000000105516	49.999999999999986	4.030603624769058	2.2845381496869144
-0.04000000000010573	49.99999999999999	3.746819134657739	2.123529489672145
-0.030000000000105942	50.0	3.471129410521609	1.9671997730858184
-0.020000000000106155	50.0	3.2053980917895055	1.8165869574795335
-0.010000000000106368	50.0	2.951488221820258	1.6727345603029042
-1.0658141036401503e-13	7.897620057928378e-10	2.710822982072049	1.5364364677077722
0.009999999999893205	0.0	2.488510077546415	1.410584167714738
0.019999999999892992	0.0	2.2817128623048726	1.2935530129182442
0.02999999999989278	0.0	2.0924612025200977	1.1864871948056719
0.039999999999892566	0.0	1.9207762787150806	1.089392148967477
0.04999999999989235	0.0	1.7670906476464339	1.002508323387415
0.05999999999989214	0.0	1.6319192640310038	0.9261204578696846
0.06999999999989193	0.0	1.5097688724319085	0.857116900897031
0.07999999999989171	0.0	1.3989547247798801	0.7945410401077263
0.0899999999998915	0.0	1.2979857479309336	0.737546119836065
0.09999999999989129	0.0	1.2127606215854487	0.6894697536955374
0.10999999999989107	0.0	1.1345749836353916	0.6453811782060936
0.11999999999989086	0.0	1.0627060874921979	0.604870965590162
0.12999999999989065	0.0	1.0012772792856994	0.5702764650786365
0.13999999999989043	0.0	0.9419282665676826	0.5368603658688271
0.14999999999989022	0.0	0.8922901981057656	0.5089449269474746
0.15999999999989	0.0	0.8431003730430306	0.4812832789836217
0.1699999999998898	0.0	0.8027618997456166	0.4586331784151931
0.17999999999988958	0.0	0.7624234264482028	0.43598307784676443
0.18999999999988937	0.0	0.7285728997206065	0.41700504981233477
0.19999999999988916	0.0	0.695721993130108	0.3985927905632008
0.20999999999988894	0.0	0.6653231545464862	0.381570234596438
0.21999999999988873	0.0	0.6375947016253044	0.3660611128859367
0.22999999999988852	0.0	0.6098662487041225	0.35055199117543523
0.2399999999998883	0.0	0.5865881671411971	0.33756099184002997
0.2499999999998881	0.0	0.5640027890780452	0.32496194006173185
0.2599999999998879	0.0	0.5414385252830183	0.31237483141475547
0.26999999999988766	0.0	0.5230290404125219	0.30213784307575897
0.27999999999988745	0.0	0.5046195555420254	0.29190085473676247
0.28999999999988724	0.0	0.48621007067152905	0.281663866397766
0.299999999999887	0.0	0.47067585077173313	0.2730529488629616
0.3099999999998868	0.0	0.4555538965009977	0.26467518309323557
0.3199999999998866	0.0	0.44043194223026233	0.2562974173235095
0.3299999999998864	0.0	0.4264629696397944	0.24857116778418736
0.33999999999988617	0.0	0.413912286340177	0.24164635204751042
0.34999999999988596	0.0	0.4013616030405596	0.23472153631083345
0.35999999999988574	0.0	0.38881091974094223	0.22779672057415654
0.36999999999988553	0.0	0.37797965629607705	0.22184158703612641
0.3799999999998853	0.0	0.3678903611399266	0.21630489314769005
0.3899999999998851	0.0	0.3578010659837762	0.2107681992592537
0.3999999999998849	0.0	0.34771177082762583	0.20523150537081733
0.4099999999998847	0.0	0.33865778007465647	0.20027829925282462
0.41999999999988447	0.0	0.33031006142508196	0.19572314141287472
0.42999999999988425	0.0	0.3219623427755074	0.19116798357292483
0.43999999999988404	0.0	0.3136146241259329	0.186612825732975
0.4499999999998838	0.0	0.3054112618781866	0.18213883444514412
0.4599999999998836	0.0	0.29846962887665274	0.17837426935058018
0.4699999999998834	0.0	0.2915279958751188	0.17460970425601624
0.4799999999998832	0.0	0.28458636287358485	0.1708451391614523
0.489999999999883	0.0	0.2776447298720509	0.16708057406688834
0.49999999999988276	0.0	0.2709314088200075	0.1634436994547259
0.5099999999998825	0.0	0.2652137395968753	0.1603636737618657
0.5199999999998823	0.0	0.25949607037374306	0.1572836480690055
0.5299999999998821	0.0	0.25377840115061084	0.15420362237614535
0.5399999999998819	0.0	0.24806073192747863	0.15112359668328512
0.5499999999998817	0.0	0.24234306270434638	0.14804357099042492
0.5599999999998815	0.0	0.2373114657081106	0.14534834323147205
0.5699999999998813	0.0	0.2324450140477694	0.14274574068245394
0.579999999999881	0.0	0.22757856238742824	0.14014313813343582
0.5899999999998808	0.0	0.22271211072708702	0.1375405355844177
0.5999999999998806	0.0	0.21784565906674583	0.13493793303539958
0.6099999999998804	0.0	0.21297920740640464	0.13233533048638144
0.6199999999998802	0.0	0.20895289214426027	0.1301973977527661
0.62999999999988	0.0	0.20500246493565305	0.12810143783202257
0.6399999999998798	0.0	0.20105203772704583	0.12600547791127906
0.6499999999998796	0.0	0.19710161051843858	0.12390951799053554
0.6599999999998793	0.0	0.1931511833098313	0.12181355806979202
0.6699999999998791	0.0	0.18920075610122405	0.11971759814904848
0.6799999999998789	0.0	0.1855630129012094	0.11779322012337343
0.6899999999998787	0.0	0.18227503231681483	0.11606077046871521
0.6999999999998785	0.0	0.17898705173242024	0.114328320814057
0.7099999999998783	0.0	0.1756990711480257	0.11259587115939877
0.7199999999998781	0.0	0.17241109056363105	0.11086342150474053
0.7299999999998779	0.0	0.16912310997923646	0.10913097185008233
0.7399999999998776	0.0	0.1658351293948419	0.10739852219542412
0.7499999999998774	0.0	0.16275123829719437	0.10577718460643362
0.7599999999998772	0.0	0.15995149439159662	0.1043105447530569
0.769999999999877	0.0	0.1571517504859989	0.10284390489968015
0.7799999999998768	0.0	0.15435200658040113	0.10137726504630341
0.7899999999998766	0.0	0.15155226267480337	0.09991062519292666
0.7999999999998764	0.0	0.14875251876920564	0.09844398533954993
0.8099999999998762	0.0	0.14595277486360791	0.09697734548617319
0.8199999999998759	0.0	0.14315303095801019	0.09551070563279646
0.8299999999998757	0.0	0.1407295582662026	0.09424488185759489
0.8399999999998755	0.0	0.13846916584713376	0.09306609408089359
0.8499999999998753	0.0	0.1362087734280649	0.09188730630419228
0.8599999999998751	0.0	0.13394838100899606	0.09070851852749098
0.8699999999998749	0.0	0.13168798858992725	0.08952973075078968
0.8799999999998747	0.0	0.12942759617085842	0.08835094297408838
0.8899999999998744	0.0	0.12716720375178958	0.08717215519738708
0.8999999999998742	0.0	0.12490681133272073	0.08599336742068578
0.909999999999874	0.0	0.12271790074644186	0.08485225644499972
0.9199999999998738	0.0	0.12074582179184183	0.08382543356073097
0.9299999999998736	0.0	0.11877374283724179	0.0827986106764622
0.9399999999998734	0.0	0.11680166388264177	0.08177178779219346
0.9499999999998732	0.0	0.11482958492804171	0.08074496490792471
0.959999999999873	0.0	0.11285750597344169	0.07971814202365593
0.9699999999998727	0.0	0.11088542701884165	0.07869131913938719
0.9799999999998725	0.0	0.10891334806424162	0.07766449625511844
0.9899999999998723	0.0	0.10694126910964157	0.07663767337084967
0.9999999999998721	0.0	0.10496919015504154	0.07561085048658092
1.009999999999872	0.0	0.10336215125484667	0.07477125667232953
1.0199999999998717	0.0	0.10175511235465644	0.07393166285808055
1.0299999999998715	0.0	0.10014807345446622	0.07309206904383156
1.0399999999998712	0.0	0.09854103455427601	0.07225247522958257
1.049999999999871	0.0	0.09693399565408578	0.07141288141533358
1.0599999999998708	0.0	0.09532695675389555	0.07057328760108458
1.0699999999998706	0.0	0.09371991785370531	0.06973369378683558
1.0799999999998704	0.0	0.0921128789535151	0.0688940999725866
1.0899999999998702	0.0	0.09050584005332488	0.06805450615833761
1.09999999999987	0.0	0.08889880115313464	0.0672149123440886
1.1099999999998698	0.0	0.08740506635030763	0.0664316105887989
1.1199999999998695	0.0	0.08609144223855045	0.06573779193144516
1.1299999999998693	0.0	0.08477781812679328	0.06504397327409142
1.1399999999998691	0.0	0.08346419401503609	0.0643501546167377
1.149999999999869	0.0	0.0821505699032789	0.06365633595938396
1.1599999999998687	0.0	0.08083694579152173	0.06296251730203022
1.1699999999998685	0.0	0.07952332167976453	0.06226869864467648
1.1799999999998683	0.0	0.07820969756800736	0.06157487998732275
1.189999999999868	0.0	0.07689607345625019	0.06088106132996901
1.1999999999998678	0.0	0.075582449344493	0.06018724267261528
1.2099999999998676	0.0	0.07426882523273581	0.059493424015261545
1.2199999999998674	0.0	0.07295520112097864	0.058799605357907805
1.2299999999998672	0.0	0.07172270717687818	0.05814491525534018
1.239999999999867	0.0	0.07065955179735275	0.05757189604650728
1.2499999999998668	0.0	0.06959639641782733	0.056998876837674406
1.2599999999998666	0.0	0.06853324103830188	0.05642585762884151
1.2699999999998663	0.0	0.06747008565877645	0.05585283842000861
1.2799999999998661	0.0	0.06640693027925103	0.055279819211175724
1.289999999999866	0.0	0.06534377489972559	0.05470680000234285
1.2999999999998657	0.0	0.06428061952020017	0.05413378079350996
1.3099999999998655	0.0	0.06321746414067475	0.053560761584677076
1.3199999999998653	0.0	0.0621543087611493	0.05298774237584418
1.329999999999865	0.0	0.061091153381623874	0.05241472316701129
1.3399999999998649	0.0	0.06002799800209845	0.05184170395817841
1.3499999999998646	0.0	0.058964842622573024	0.051268684749345525
1.3599999999998644	0.0	0.05790168724304759	0.05069566554051263
1.3699999999998642	0.0	0.056980845176011416	0.0501887095796651
1.379999999999864	0.0	0.05614886396760039	0.049723003708755494
1.3899999999998638	0.0	0.05531688275918936	0.04925729783784588
1.3999999999998636	0.0	0.05448490155077834	0.048791591966936276
1.4099999999998634	0.0	0.05365292034236733	0.04832588609602668
1.4199999999998631	0.0	0.0528209391339563	0.04786018022511708
1.429999999999863	0.0	0.05198895792554528	0.04739447435420747
1.4399999999998627	0.0	0.051156976717134255	0.04692876848329786
1.4499999999998625	0.0	0.05032499550872323	0.04646306261238825
1.4599999999998623	0.0	0.04949301430031221	0.04599735674147866
1.469999999999862	0.0	0.04866103309190119	0.04553165087056905
1.4799999999998619	0.0	0.04782905188349016	0.04506594499965944
1.4899999999998617	0.0	0.04699707067507913	0.044600239128749844
1.4999999999998614	0.0	0.04616508946666811	0.04413453325784023
1.5099999999998612	0.0	0.045333108258257086	0.04366882738693063
1.519999999999861	0.0	0.04450786527442301	0.04320610197816665
1.5299999999998608	0.0	0.04385986912836463	0.04282177667085213
1.5399999999998606	0.0	0.04321187298230625	0.042437451363537604
1.5499999999998604	0.0	0.04256387683624788	0.04205312605622309
1.5599999999998602	0.0	0.04191588069018949	0.04166880074890857
1.56999999999986	0.0	0.04126788454413111	0.04128447544159405
1.5799999999998597	0.0	0.04061988839807273	0.04090015013427953
1.5899999999998595	0.0	0.039971892252014356	0.040515824826965016
1.5999999999998593	0.0	0.03932389610595598	0.04013149951965049
1.609999999999859	0.0	0.03867589995989759	0.03974717421233597
1.6199999999998589	0.0	0.03802790381383922	0.03936284890502145
1.6299999999998587	0.0	0.037379907667780835	0.03897852359770694
1.6399999999998585	0.0	0.03673191152172245	0.038594198290392415
1.6499999999998582	0.0	0.03608391537566408	0.038209872983077896
1.659999999999858	0.0	0.03543591922960569	0.03782554767576338
1.6699999999998578	0.0	0.03478792308354732	0.03744122236844886
1.6799999999998576	0.0	0.034139926937488935	0.03705689706113434
1.6899999999998574	0.0	0.03349193079143055	0.03667257175381982
1.6999999999998572	0.0	0.03289619856562914	0.036311017178056536
1.709999999999857	0.0	0.03240578045390368	0.03599534663487998
1.7199999999998568	0.0	0.031915362342178205	0.03567967609170341
1.7299999999998565	0.0	0.03142494423045273	0.03536400554852684
1.7399999999998563	0.0	0.030934526118727265	0.035048335005350276
1.7499999999998561	0.0	0.030444108007001792	0.03473266446217371
1.759999999999856	0.0	0.02995368989527632	0.03441699391899715
1.7699999999998557	0.0	0.029463271783550845	0.03410132337582057
1.7799999999998555	0.0	0.028972853671825376	0.033785652832644016
1.7899999999998553	0.0	0.028482435560099908	0.033469982289467445
1.799999999999855	0.0	0.027992017448374432	0.03315431174629088
1.8099999999998548	0.0	0.02750159933664896	0.03283864120311432
1.8199999999998546	0.0	0.02701118122492349	0.032522970659937755
1.8299999999998544	0.0	0.026520763113198016	0.03220730011676118
1.8399999999998542	0.0	0.026030345001472548	0.031891629573584615
1.849999999999854	0.0	0.025539926889747072	0.03157595903040805
1.8599999999998538	0.0	0.025049508778021604	0.03126028848723148
1.8699999999998536	0.0	0.024559090666296128	0.030944617944054918
1.8799999999998533	0.0	0.024068672554570663	0.03062894740087836
1.8899999999998531	0.0	0.023578254442845184	0.030313276857701788
1.899999999999853	0.0	0.023118466903830653	0.03001104830275575
1.9099999999998527	0.0	0.02277346983459484	0.029759194651286177
1.9199999999998525	0.0	0.022428472765359028	0.02950734099981661
1.9299999999998523	0.0	0.022083475696123213	0.029255487348347035
1.939999999999852	0.0	0.0217384786268874	0.029003633696877463
1.9499999999998519	0.0	0.02139348155765159	0.028751780045407897
1.9599999999998516	0.0	0.021048484488415776	0.02849992639393832
1.9699999999998514	0.0	0.020703487419179968	0.028248072742468752
1.9799999999998512	0.0	0.02035849034994415	0.02799621909099918
1.989999999999851	0.0	0.02001349328070834	0.027744365439529607
