Time	z=0.1	z=0.25	z=0.5
799.0	1.0455963384712457	0.48886684933326047	0.2390556395178035
800.0	1.0449230242187004	0.4885614898248188	0.23892198067632164
801.0	1.0442509852989752	0.4882566883292752	0.2387885348615639
802.0	1.0435802177501516	0.48795244318227543	0.23865530153951275
803.0	1.0429107176273187	0.4876487527262924	0.23852228017788624
804.0	1.042242481002484	0.48734561531059034	0.23838947024613272
805.0	1.0415755039644765	0.48704302929118987	0.238256871215424
806.0	1.0409097826188558	0.4867409930308332	0.23812448255864782
807.0	1.0402453130878249	0.4864395048989479	0.23799230375040328
808.0	1.0395820915101348	0.4861385632716148	0.23786033426699332
809.0	1.0389201140410003	0.4858381665315313	0.2377285735864188
810.0	1.0382593768520023	0.485538313067978	0.23759702118837225
811.0	1.0375998761310068	0.48523900127678604	0.23746567655423145
812.0	1.0369416080820737	0.4849402295603011	0.23733453916705313
813.0	1.0362845689253697	0.48464199632735117	0.2372036085115666
814.0	1.0356287548970808	0.48434429999321366	0.23707288407416854
815.0	1.0349741622493263	0.4840471389795813	0.23694236534291527
816.0	1.0343207872500735	0.48375051171453026	0.2368120518075175
817.0	1.0336686261830506	0.48345441663248623	0.2366819429593341
818.0	1.0330176753476648	0.4831588521741931	0.23655203829136645
819.0	1.0323679310589144	0.4828638167866799	0.2364223372982505
820.0	1.0317193896473116	0.48256930892322913	0.23629283947625318
821.0	1.0310720474587896	0.4822753270433448	0.236163544323265
822.0	1.0304259008546286	0.4819818696127203	0.236034451338794
823.0	1.0297809462113714	0.48168893510320826	0.23590556002396001
824.0	1.0291371799207418	0.4813965219927869	0.23577686988148863
825.0	1.0284945983895604	0.48110462876553156	0.23564838041570516
826.0	1.0278531980396703	0.48081325391158164	0.2355200911325287
827.0	1.0272129753078503	0.48052239592711127	0.23539200153946654
828.0	1.0265739266457417	0.480232053314298	0.23526411114560775
829.0	1.025936048519769	0.4799422245812927	0.2351364194616182
830.0	1.0252993374110542	0.4796529082421896	0.23500892599973275
831.0	1.0246637898153474	0.4793641028169959	0.23488163027375178
832.0	1.0240294022429468	0.47907580683160195	0.2347545317990345
833.0	1.0233961712186197	0.4787880188177523	0.23462763009249224
834.0	1.0227640932815272	0.4785007373130154	0.23450092467258396
835.0	1.022133164985152	0.47821396086075524	0.2343744150593102
836.0	1.021503382897215	0.4779276880101013	0.23424810077420663
837.0	1.0208747435996104	0.4776419173159204	0.23412198134033926
838.0	1.0202472436883234	0.47735664733878735	0.2339960562822983
839.0	1.0196208797733572	0.47707187664495726	0.23387032512619277
840.0	1.0189956484786642	0.47678760380633617	0.23374478739964413
841.0	1.01837154644207	0.47650382740045366	0.23361944263178214
842.0	1.017748570315199	0.4762205460104335	0.23349429035323788
843.0	1.017126716763405	0.47593775822496814	0.2333693300961384
844.0	1.0165059824657	0.47565546263828856	0.233244561394102
845.0	1.015886364114679	0.4753736578501385	0.23311998378223212
846.0	1.015267858416457	0.47509234246574555	0.23299559679711127
847.0	1.0146504620905867	0.4748115150957952	0.23287139997679682
848.0	1.014034171870002	0.4745311743564031	0.23274739286081472
849.0	1.0134189845009378	0.47425131886908883	0.23262357499015388
850.0	1.0128048967428696	0.4739719472607486	0.23249994590726153
851.0	1.0121919053684383	0.47369305816362844	0.23237650515603706
852.0	1.0115800071633854	0.47341465021529844	0.23225325228182672
853.0	1.0109691989264828	0.4731367220586264	0.23213018683141942
854.0	1.0103594774694726	0.4728592723417517	0.23200730835303923
855.0	1.009750839616989	0.4725822997180591	0.23188461639634234
856.0	1.0091432822065005	0.4723058028461529	0.2317621105124102
857.0	1.008536802088243	0.4720297803898325	0.23163979025374493
858.0	1.0079313961251504	0.4717542310180644	0.23151765517426381
859.0	1.0073270611927916	0.4714791534049603	0.23139570482929417
860.0	1.0067237941793075	0.47120454622974844	0.23127393877556812
861.0	1.0061215919853426	0.47093040817675125	0.2311523565712176
862.0	1.0055204515239857	0.47065673793535906	0.23103095777576868
863.0	1.0049203697207016	0.4703835342000056	0.2309097419501372
864.0	1.0043213435132727	0.4701107956701441	0.23078870865662232
865.0	1.0037233698517312	0.4698385210502219	0.23066785745890303
866.0	1.003126445698301	0.46956670904965675	0.23054718792203194
867.0	1.002530568027334	0.46929535838281305	0.23042669961243087
868.0	1.001935733825248	0.46902446776897594	0.23030639209788495
